-1.193378925323486328e+00,1.074136376380920410e+00,-2.334352009814010032e+00,2.160826480251306414e+00,-8.676276478135200310e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-9.752480387687683105e-01,1.250443220138549805e+00,-2.345992021998124955e+00,2.434873774368754518e+00,4.444087618531473993e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-9.902234673500061035e-01,1.231130719184875488e+00,-2.268004619628462226e+00,2.208595953721410599e+00,-2.970433295352568198e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-1.184006333351135254e+00,1.026323437690734863e+00,-2.550239438955568705e+00,2.488570467524991781e+00,-3.083448571528834767e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-1.092616081237792969e+00,1.000231862068176270e+00,-2.526977150882222301e+00,2.413880583366292409e+00,-5.654828375796474432e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-1.159283280372619629e+00,1.474766731262207031e+00,-2.399364050117074321e+00,2.211151501435560718e+00,-9.410627434075696796e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-1.108786702156066895e+00,1.220551729202270508e+00,-2.292000326791384879e+00,2.358612503011537243e+00,3.330608811007625819e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-1.227694988250732422e+00,8.837900161743164062e-01,-2.265388944779115121e+00,2.322549367077466620e+00,2.858021114917585689e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-1.107249259948730469e+00,1.156041383743286133e+00,-2.445413980867352954e+00,2.335250047751240565e+00,-5.508196655805597253e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-1.167191863059997559e+00,8.948501944541931152e-01,-2.273176336023056354e+00,2.244982857495064099e+00,-1.409673926399605814e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-9.989457726478576660e-01,1.028278708457946777e+00,-1.963931774776634498e+00,2.116549809729389331e+00,7.630901747637743038e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-1.061713933944702148e+00,1.026579499244689941e+00,-2.062998845791067737e+00,2.151816567063474572e+00,4.440886063620325119e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-1.228968739509582520e+00,1.148688316345214844e+00,-2.425601314132372011e+00,2.305815363671621654e+00,-5.989297523037533794e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-1.031147599220275879e+00,9.201150536537170410e-01,-2.333790904220258255e+00,2.298929268419708905e+00,-1.743081790027466160e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-1.087629795074462891e+00,9.853389263153076172e-01,-2.108651045843274563e+00,2.243063894901776489e+00,6.720642452925078281e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-1.023422241210937500e+00,1.076897025108337402e+00,-2.471702930958948663e+00,2.438500119668666422e+00,-1.660140564514118316e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-1.004176020622253418e+00,1.340319037437438965e+00,-2.494348500311863503e+00,2.455273206221331606e+00,-1.953764704526615020e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-1.105768203735351562e+00,9.932065606117248535e-01,-2.395962950518022438e+00,2.400843903557447589e+00,2.440476519712547320e-03,-1.000000000000000000e+00,1.000000000000000000e+00
-1.055388450622558594e+00,9.580775499343872070e-01,-1.947717229805592254e+00,2.110384796388438566e+00,8.133378329142312846e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-9.934428930282592773e-01,1.197243571281433105e+00,-2.267612652487615232e+00,2.156954697183616876e+00,-5.532897765199931706e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-1.225643754005432129e+00,9.803195595741271973e-01,-2.243307058199810022e+00,2.205062452990385502e+00,-1.912230260471213528e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-1.025123834609985352e+00,1.106181025505065918e+00,-2.328580365293334342e+00,2.190198548127896050e+00,-6.919090858271906286e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-1.086435437202453613e+00,9.429157972335815430e-01,-2.406587336672567190e+00,2.417561423297343914e+00,5.487043312388498358e-03,-1.000000000000000000e+00,1.000000000000000000e+00
-1.066030263900756836e+00,1.145917534828186035e+00,-2.475047502040559788e+00,2.480019262116388123e+00,2.485880037914206270e-03,-1.000000000000000000e+00,1.000000000000000000e+00
-1.083578348159790039e+00,1.244666218757629395e+00,-2.338583012882127665e+00,2.413333858750642325e+00,3.737542293425741291e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-1.014043331146240234e+00,1.343012452125549316e+00,-2.595554426250193725e+00,2.708259875299745101e+00,5.635272452477550070e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-1.379881858825683594e+00,1.165936112403869629e+00,-2.639547631485231527e+00,2.619189136991837863e+00,-1.017924724669683201e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-1.116188287734985352e+00,1.006142139434814453e+00,-2.474778095208021167e+00,2.521623932896392528e+00,2.342291884418575693e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-9.353924393653869629e-01,1.026837110519409180e+00,-2.136114421641991168e+00,2.223447674387875939e+00,4.366662637294229515e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-1.210378885269165039e+00,1.194339513778686523e+00,-2.362105728586286979e+00,2.516316294689191935e+00,7.710528305145225580e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-1.259283304214477539e+00,1.144644737243652344e+00,-2.467964485688311616e+00,2.535070066416331702e+00,3.355279036401002252e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-1.018099188804626465e+00,1.204014658927917480e+00,-2.201380658576085558e+00,2.306645724621474436e+00,5.263253302269426531e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-1.077963113784790039e+00,1.099689245223999023e+00,-2.315882509095259056e+00,2.120183802161391018e+00,-9.784935346693407476e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-1.035163760185241699e+00,1.080813050270080566e+00,-2.246371064723908795e+00,2.383284993311161060e+00,6.845696429362631286e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-1.024354934692382812e+00,1.052828192710876465e+00,-2.218225521566995262e+00,2.182461379325479456e+00,-1.788207112075783714e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-1.210032343864440918e+00,1.166411161422729492e+00,-2.473936442175882267e+00,2.400940605586206811e+00,-3.649791829483758215e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-1.110277771949768066e+00,1.041291475296020508e+00,-2.473359210939159780e+00,2.351649001721815679e+00,-6.085510460867211979e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-1.055890202522277832e+00,1.113795876502990723e+00,-2.372795714130353506e+00,2.224257455614595091e+00,-7.426912925787935993e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-1.042604923248291016e+00,9.975022673606872559e-01,-2.295585002866698421e+00,2.353293675859548184e+00,2.885433649642501000e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-1.327645182609558105e+00,8.437587618827819824e-01,-2.103260823497552057e+00,2.184792170867567496e+00,4.076567368500754601e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-1.038002252578735352e+00,1.051249980926513672e+00,-2.333692203433697099e+00,2.174043402448778917e+00,-7.982440049245922986e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-9.933242797851562500e-01,9.422782659530639648e-01,-2.267395581333753185e+00,2.196747335653994604e+00,-3.532412283987926976e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-1.150530815124511719e+00,1.020343422889709473e+00,-2.012075585366202457e+00,2.123662848817378990e+00,5.579363172558834960e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-1.050679445266723633e+00,1.013416171073913574e+00,-2.012163473766958699e+00,2.082879166640498436e+00,3.535784643676972289e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-1.067451715469360352e+00,1.145228505134582520e+00,-2.415462499169791055e+00,2.336868041618994862e+00,-3.929722877539799930e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-1.036617994308471680e+00,9.134680032730102539e-01,-2.276148615865300595e+00,2.225532800424160573e+00,-2.530790772057009072e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-1.029640555381774902e+00,1.062314867973327637e+00,-1.944914225000154095e+00,2.101810659937349612e+00,7.844821746859781397e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-9.844034910202026367e-01,1.113939523696899414e+00,-2.299979553968558577e+00,2.279969475214637775e+00,-1.000503937696060018e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-1.016824483871459961e+00,1.137409210205078125e+00,-2.373993766803982997e+00,2.327941359774268637e+00,-2.302620351485715894e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-9.808920621871948242e-01,1.167752981185913086e+00,-2.377758600620468954e+00,2.476877477525278870e+00,4.955943845240518009e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-1.093073487281799316e+00,9.379684925079345703e-01,-1.927423999403330424e+00,2.094789492056302382e+00,8.368274632648607658e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-9.239839911460876465e-01,1.210950732231140137e+00,-2.217196837284793887e+00,2.135300113857521609e+00,-4.094836171363628458e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-1.115538001060485840e+00,9.366641640663146973e-01,-2.253070112527573610e+00,2.228817765128008777e+00,-1.212617369978251716e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-1.064133524894714355e+00,1.054949760437011719e+00,-2.388610174713117207e+00,2.232895189351045584e+00,-7.785749268103560328e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-1.145272612571716309e+00,1.052688241004943848e+00,-2.298604683358076439e+00,2.329081084619562869e+00,1.523820063074329129e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-1.016907334327697754e+00,1.029870510101318359e+00,-2.346778207443552589e+00,2.364215195122299384e+00,8.718493839373555807e-03,-1.000000000000000000e+00,1.000000000000000000e+00
-1.129611372947692871e+00,1.077333807945251465e+00,-2.357859006798602053e+00,2.441038183274013562e+00,4.158958823770592117e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-1.274670362472534180e+00,1.365752458572387695e+00,-2.375676554834311283e+00,2.507672184894667033e+00,6.599781503017780604e-02,-1.000000000000000000e+00,1.000000000000000000e+00
-1.175917267799377441e+00,1.175003290176391602e+00,-2.505964334856425779e+00,2.430253386445378361e+00,-3.785547420552378556e-02,-1.000000000000000000e+00,1.000000000000000000e+00
