-4.538079738616943359e+00,1.033891677856445312e+01,-1.630535146896519905e+01,1.659855282332660664e+01,1.466006771807053244e-01
-4.613029956817626953e+00,1.125050163269042969e+01,-1.520190541826234742e+01,1.555362472226102533e+01,1.758596519993389229e-01
-4.625640392303466797e+00,1.032659530639648438e+01,-1.566208920413056660e+01,1.607932064073143152e+01,2.086157183004326288e-01
-4.793564319610595703e+00,9.923513412475585938e+00,-1.554034554588533368e+01,1.591783000447375329e+01,1.887422292942103341e-01
-5.751761436462402344e+00,1.025857448577880859e+01,-1.580555365524605982e+01,1.627450407411328115e+01,2.344752094336100823e-01
-4.582561969757080078e+00,1.610736274719238281e+01,-1.528765492195171305e+01,1.546092886890817297e+01,8.663697347823026695e-02
-4.823060989379882812e+00,1.397078895568847656e+01,-1.658365215525956771e+01,1.693864861022768409e+01,1.774982274840573859e-01
-4.951848030090332031e+00,9.433394432067871094e+00,-1.626354164645971778e+01,1.652131729133428806e+01,1.288878224372843884e-01
-4.447721958160400391e+00,1.530926704406738281e+01,-1.641263365931512297e+01,1.697854093448564683e+01,2.829536375852611529e-01
-4.994743824005126953e+00,1.662711906433105469e+01,-1.727543771018854457e+01,1.771510387924305618e+01,2.198330845272556955e-01
-4.995860576629638672e+00,1.038318157196044922e+01,-1.511951458594442776e+01,1.518054897101450074e+01,3.051719253503719018e-02
-4.785832405090332031e+00,9.887486457824707031e+00,-1.550404046791409485e+01,1.578168919602993370e+01,1.388243640579185922e-01
-4.842597961425781250e+00,1.783644104003906250e+01,-1.609553443004993412e+01,1.643565513800364286e+01,1.700603539768526795e-01
-4.686989307403564453e+00,1.292254543304443359e+01,-1.600337317824366679e+01,1.657788290056876335e+01,2.872548611625490023e-01
-5.087611198425292969e+00,1.044746971130371094e+01,-1.523673019559171671e+01,1.549389469893321980e+01,1.285822516707512964e-01
-4.583632946014404297e+00,1.447053432464599609e+01,-1.641851792722592762e+01,1.677310525152340404e+01,1.772936621487395947e-01
-4.878161430358886719e+00,1.058595848083496094e+01,-1.537726385493135872e+01,1.559461713744615885e+01,1.086766412573999668e-01
-5.205176830291748047e+00,1.577382278442382812e+01,-1.683802667633082351e+01,1.718890366617113941e+01,1.754384949201590327e-01
-4.778909683227539062e+00,1.035492897033691406e+01,-1.627940226573452875e+01,1.656478323486011917e+01,1.426904845627966767e-01
-5.012529373168945312e+00,1.081579875946044922e+01,-1.668335381324668276e+01,1.693728830812719366e+01,1.269672474402538942e-01
-4.836788177490234375e+00,1.421120262145996094e+01,-1.619514229423114671e+01,1.650204611030306268e+01,1.534519080359590393e-01
-5.432251930236816406e+00,1.430963706970214844e+01,-1.606968505472513442e+01,1.632677874291029241e+01,1.285468440925780220e-01
-4.809063434600830078e+00,1.412025833129882812e+01,-1.655228306096737256e+01,1.686739073988399085e+01,1.575538394583106128e-01
-4.768205642700195312e+00,1.053003883361816406e+01,-1.557183174474371334e+01,1.589831735235100574e+01,1.632428038036466689e-01
-4.683165550231933594e+00,9.446140289306640625e+00,-1.554430709118098264e+01,1.595788901680534266e+01,2.067909628121809007e-01
-4.730149269104003906e+00,1.086267852783203125e+01,-1.528099125983336215e+01,1.561224608344586251e+01,1.656274118062508738e-01
-4.671623229980468750e+00,1.624344635009765625e+01,-1.704218399702714493e+01,1.743126744290869112e+01,1.945417229407741255e-01
-5.013131141662597656e+00,1.701729774475097656e+01,-1.845791406886182529e+01,1.867385240012520597e+01,1.079691656316896647e-01
-4.812649726867675781e+00,1.356748485565185547e+01,-1.598521636630546539e+01,1.623095988164680392e+01,1.228717576706699066e-01
-4.725732803344726562e+00,1.254716300964355469e+01,-1.595677730993691767e+01,1.616486792783533133e+01,1.040453089492076738e-01
-4.795727252960205078e+00,1.733897399902343750e+01,-1.684966789822105682e+01,1.716042763382572645e+01,1.553798678023352864e-01
-5.564721107482910156e+00,2.054107093811035156e+01,-1.813931462408896422e+01,1.836430883510508849e+01,1.124971055080623977e-01
-4.565071582794189453e+00,7.224048614501953125e+00,-1.482428088602648941e+01,1.503096159144723387e+01,1.033403527103722436e-01
-5.910899162292480469e+00,7.548769950866699219e+00,-1.479221286322002982e+01,1.500485865634276195e+01,1.063228965613654542e-01
-4.551081657409667969e+00,1.550832080841064453e+01,-1.605972571108835467e+01,1.654675298282673168e+01,2.435136358691896152e-01
-4.883383750915527344e+00,6.945659637451171875e+00,-1.426608319344225251e+01,1.432570997359514919e+01,2.981339007644776690e-02
-4.608135700225830078e+00,1.703301429748535156e+01,-1.691142510907539176e+01,1.720788955718686353e+01,1.482322240557343296e-01
-4.901962280273437500e+00,9.103106498718261719e+00,-1.546727498016614355e+01,1.586010850345512146e+01,1.964167616444893183e-01
-5.089145660400390625e+00,1.752874946594238281e+01,-1.667196713688997178e+01,1.701670556157188585e+01,1.723692123409585608e-01
-4.763834953308105469e+00,1.831941795349121094e+01,-1.766028939451207336e+01,1.802490478688149622e+01,1.823076961847125144e-01
-4.827000617980957031e+00,1.297464847564697266e+01,-1.629959428341116734e+01,1.680554657189723144e+01,2.529761442430338292e-01
-4.770588397979736328e+00,9.314836502075195312e+00,-1.488999895948829888e+01,1.515260726872105224e+01,1.313041546163772610e-01
-4.934563636779785156e+00,1.230292797088623047e+01,-1.600563217874206501e+01,1.658032287388939707e+01,2.873453475736664209e-01
-4.873224258422851562e+00,1.628923416137695312e+01,-1.723978739552054051e+01,1.761628612457824161e+01,1.882493645288506878e-01
-4.692287445068359375e+00,1.209366035461425781e+01,-1.586584117385250359e+01,1.617365135166913248e+01,1.539050889083151130e-01
-4.922956466674804688e+00,1.175284385681152344e+01,-1.567234428938902902e+01,1.589502331846463967e+01,1.113395145378047180e-01
-4.959897518157958984e+00,1.441293144226074219e+01,-1.615254296700264192e+01,1.654858720278498296e+01,1.980221178911695523e-01
-4.628383636474609375e+00,1.420539188385009766e+01,-1.694230838619080970e+01,1.726161150408421463e+01,1.596515589467016327e-01
-4.539072990417480469e+00,1.162395477294921875e+01,-1.593584367817970282e+01,1.641231356089407001e+01,2.382349413571834551e-01
-4.679153442382812500e+00,1.578105068206787109e+01,-1.731241111827162982e+01,1.764102027504637604e+01,1.643045783873714472e-01
-4.656075477600097656e+00,7.763656616210937500e+00,-1.437622861100992289e+01,1.443720661932804639e+01,3.048900415906208305e-02
-4.855437278747558594e+00,7.633107185363769531e+00,-1.516345121566520326e+01,1.527848109625968043e+01,5.751494029723915741e-02
-5.062572956085205078e+00,1.320853614807128906e+01,-1.561098888992023248e+01,1.599422909006310078e+01,1.916201000714339853e-01
-4.685118198394775391e+00,1.669521713256835938e+01,-1.770465299289688588e+01,1.817719991723557982e+01,2.362734621693454995e-01
-5.099700450897216797e+00,1.548403549194335938e+01,-1.687697525277485511e+01,1.723333883868156846e+01,1.781817929533565381e-01
-5.008015632629394531e+00,1.209894943237304688e+01,-1.547163160497537326e+01,1.587412401332795930e+01,2.012462041762936582e-01
-5.084715366363525391e+00,1.014243412017822266e+01,-1.535514882691986038e+01,1.575675828124076894e+01,2.008047271604549155e-01
-4.776724338531494141e+00,1.216015148162841797e+01,-1.585054992893459058e+01,1.629990651694565429e+01,2.246782940055323530e-01
-4.662362098693847656e+00,8.885649681091308594e+00,-1.565776505782378791e+01,1.595944510101335112e+01,1.508400215947821865e-01
-4.895233631134033203e+00,6.773227214813232422e+00,-1.476743356551387798e+01,1.496402089163233207e+01,9.829366305922619673e-02
-4.664669036865234375e+00,1.077205657958984375e+01,-1.803102534012045055e+01,1.837532364099041615e+01,1.721491504349823287e-01
-4.868197441101074219e+00,1.443346691131591797e+01,-1.619696698259155454e+01,1.647573136194651511e+01,1.393821896774805613e-01
-4.984223365783691406e+00,9.716713905334472656e+00,-1.619248296440202495e+01,1.648647946327813685e+01,1.469982494380557281e-01
-4.605133533477783203e+00,1.438226127624511719e+01,-1.724036310119360849e+01,1.752026066692113204e+01,1.399487828637623610e-01
-4.767148971557617188e+00,9.376258850097656250e+00,-1.518200039177983030e+01,1.548489640926174005e+01,1.514480087409554865e-01
-4.656392097473144531e+00,1.478023147583007812e+01,-1.694625636450691530e+01,1.716365600148420612e+01,1.086998184886456831e-01
-4.868120670318603516e+00,7.066855907440185547e+00,-1.445114353096561288e+01,1.456082460728899974e+01,5.484053816169406209e-02
-4.603086948394775391e+00,1.190312385559082031e+01,-1.795939094055996321e+01,1.816121647057550348e+01,1.009127650077687038e-01
-4.823322296142578125e+00,9.062648773193359375e+00,-1.834423736445478781e+01,1.869287526905910468e+01,1.743189523021587140e-01
-4.686233043670654297e+00,1.152500820159912109e+01,-1.494052922110152615e+01,1.510407328450056674e+01,8.177203169951979822e-02
-4.579224586486816406e+00,1.234921264648437500e+01,-1.585565852354505800e+01,1.616212237807045682e+01,1.532319272626995466e-01
-4.917366027832031250e+00,1.582519531250000000e+01,-1.672306584993358669e+01,1.710713863612677343e+01,1.920363930965932608e-01
-4.741530895233154297e+00,1.269279861450195312e+01,-1.557740197109133540e+01,1.601111673150160541e+01,2.168573802051357857e-01
-4.468201160430908203e+00,7.636520385742187500e+00,-1.489132952216301398e+01,1.512934190959834702e+01,1.190061937176665335e-01
-4.601790428161621094e+00,9.670289993286132812e+00,-1.534508410804512124e+01,1.573969735046891927e+01,1.973066212118993468e-01
-4.893813133239746094e+00,1.181127548217773438e+01,-1.622240218950345536e+01,1.681738026891486726e+01,2.974890397057075586e-01
-4.982181549072265625e+00,1.686156845092773438e+01,-1.725733688972441371e+01,1.757553335029833619e+01,1.590982302869607679e-01
-4.894079685211181641e+00,1.146590137481689453e+01,-1.537004257672275820e+01,1.576344335109308936e+01,1.967003871851647212e-01
-4.897084712982177734e+00,1.620943450927734375e+01,-1.735397332883162136e+01,1.775605749668908828e+01,2.010420839287317962e-01
-5.237452507019042969e+00,1.017713832855224609e+01,-1.527370375786247969e+01,1.564051055000610368e+01,1.834033960718121914e-01
-4.950828075408935547e+00,1.601512908935546875e+01,-1.697838160845733313e+01,1.741442754962643846e+01,2.180229705845511401e-01
-5.052028656005859375e+00,1.184227657318115234e+01,-1.597115955150725242e+01,1.636095347905098762e+01,1.948969637718678816e-01
-4.645512104034423828e+00,1.367781448364257812e+01,-1.626155390232343478e+01,1.666769375768026862e+01,2.030699276784179164e-01
-4.844461917877197266e+00,1.495788383483886719e+01,-1.703387114678559655e+01,1.734186983965787121e+01,1.539993464361369135e-01
-4.793627738952636719e+00,1.483161640167236328e+01,-1.707807177410963817e+01,1.735539529272634951e+01,1.386617593083540045e-01
-4.860771179199218750e+00,9.745878219604492188e+00,-1.487665513109777038e+01,1.492933357098633351e+01,2.633921994428169849e-02
-4.587625980377197266e+00,7.339825630187988281e+00,-1.592820902014645412e+01,1.610924105000152196e+01,9.051601492753393041e-02
-4.774064540863037109e+00,1.278380012512207031e+01,-1.739635497230881356e+01,1.764987203136506366e+01,1.267585295281247471e-01
-4.955546855926513672e+00,1.087407302856445312e+01,-1.555852767191785269e+01,1.599028670279548514e+01,2.158795154388165882e-01
-4.489973068237304688e+00,9.261410713195800781e+00,-1.520259561827396411e+01,1.554459500067605759e+01,1.709996912010469661e-01
-4.723511219024658203e+00,1.561753845214843750e+01,-1.636429662422480646e+01,1.666588942187910050e+01,1.507963988271483202e-01
-4.694362163543701172e+00,7.783265113830566406e+00,-1.452454399995108680e+01,1.464073007783076186e+01,5.809303893983762401e-02
-4.872181892395019531e+00,7.251113891601562500e+00,-1.520956548495275129e+01,1.543323217781493284e+01,1.118333464310914960e-01
-5.205170631408691406e+00,1.528487586975097656e+01,-1.664406439121228232e+01,1.693319763656868560e+01,1.445666226782014452e-01
-4.664938926696777344e+00,1.097561931610107422e+01,-1.525244052457578015e+01,1.546301123630684238e+01,1.052853558655303667e-01
-4.402539730072021484e+00,9.061042785644531250e+00,-1.506455976094896521e+01,1.537556588722595130e+01,1.555030631384928808e-01
-4.742579460144042969e+00,1.516858386993408203e+01,-1.608577040832793159e+01,1.635050766649152365e+01,1.323686290817965849e-01
-4.837133407592773438e+00,1.208994293212890625e+01,-1.564573673128676745e+01,1.603211498193185847e+01,1.931891253225461735e-01
-4.947247982025146484e+00,1.636196136474609375e+01,-1.648907936710222089e+01,1.703662632801934507e+01,2.737734804585607029e-01
-4.877454757690429688e+00,1.580891609191894531e+01,-1.719942737058369175e+01,1.751325280617651714e+01,1.569127177964131370e-01
-4.427163600921630859e+00,1.558802890777587891e+01,-1.638487077824234106e+01,1.669265602208571053e+01,1.538926219216839864e-01
-4.769491195678710938e+00,1.127847480773925781e+01,-1.547126742559709456e+01,1.577241103372761444e+01,1.505718040652590795e-01
-4.861837863922119141e+00,6.939980506896972656e+00,-1.543130261644779111e+01,1.562591352708050607e+01,9.730545531635746703e-02
-4.744063854217529297e+00,8.432092666625976562e+00,-1.493865662774806680e+01,1.525463574686743584e+01,1.579895595596851887e-01
-5.112424373626708984e+00,7.463063240051269531e+00,-1.465771532861831972e+01,1.485308981400082473e+01,9.768724269125186876e-02
-5.173378944396972656e+00,1.563063812255859375e+01,-1.685406835570185891e+01,1.719767339619649604e+01,1.718025202473177360e-01
-4.650609970092773438e+00,1.391085243225097656e+01,-1.602256474587102275e+01,1.622012508343645720e+01,9.878016878271617118e-02
-4.574029445648193359e+00,1.437845420837402344e+01,-1.674346661601359543e+01,1.710044085196111396e+01,1.784871179737585190e-01
-4.897729396820068359e+00,1.183816432952880859e+01,-1.572603450318014140e+01,1.622805255190176865e+01,2.510090243608137373e-01
-4.911267280578613281e+00,1.040880584716796875e+01,-1.777290623191093033e+01,1.799893789875576289e+01,1.130158334224146410e-01
-4.951644420623779297e+00,7.887172698974609375e+00,-1.489762209766425016e+01,1.514693949412727392e+01,1.246586982315115860e-01
-4.812462806701660156e+00,9.716654777526855469e+00,-1.534698067458030302e+01,1.558061362128431959e+01,1.168164733520084125e-01
-4.521015644073486328e+00,1.299292278289794922e+01,-1.633192405496442490e+01,1.679745126477905615e+01,2.327636049073164848e-01
-4.692088603973388672e+00,1.501428318023681641e+01,-1.532072158106544002e+01,1.566866960181174129e+01,1.739740103731505783e-01
-4.455213069915771484e+00,2.029376220703125000e+01,-1.587121511547336361e+01,1.618255691246073980e+01,1.556708984936876206e-01
-4.867742061614990234e+00,1.027525520324707031e+01,-1.526335842507506158e+01,1.559346381648420277e+01,1.650526957045707899e-01
-4.960975646972656250e+00,1.299468803405761719e+01,-1.612260782083876265e+01,1.644409813432079304e+01,1.607451567410143334e-01
-4.641099452972412109e+00,1.263341522216796875e+01,-1.603379898428634931e+01,1.665638577497117012e+01,3.112933953424095179e-01
-5.032471656799316406e+00,1.261142635345458984e+01,-1.508508325115455406e+01,1.536472722849600103e+01,1.398219886707241510e-01
-4.919275760650634766e+00,7.630133152008056641e+00,-1.459219758612892726e+01,1.465872997446030546e+01,3.326619416568880189e-02
-4.863029479980468750e+00,8.619995117187500000e+00,-1.537830356541884846e+01,1.580851586190580527e+01,2.151061482434780958e-01
-4.561201095581054688e+00,1.063217067718505859e+01,-1.542890695746005036e+01,1.583885109632705124e+01,2.049720694334996873e-01
-4.425603389739990234e+00,1.013126945495605469e+01,-1.552615634505191622e+01,1.579788468196102968e+01,1.358641684545563444e-01
-5.264217376708984375e+00,1.257562923431396484e+01,-1.553369949601471589e+01,1.579238024180161659e+01,1.293403728934496011e-01
-4.714353561401367188e+00,1.607001876831054688e+01,-1.643182062278184219e+01,1.679999621081660877e+01,1.840877940173817062e-01
-4.686884880065917969e+00,1.478900337219238281e+01,-1.670500136574725047e+01,1.707942009237052616e+01,1.872093633116385936e-01
-4.691069602966308594e+00,1.290080833435058594e+01,-1.632268595830100111e+01,1.691300559487459765e+01,2.951598182867996023e-01
-4.637504100799560547e+00,1.344217681884765625e+01,-1.607138269607067116e+01,1.659240313484460216e+01,2.605102193869666127e-01
-4.472667694091796875e+00,1.122249698638916016e+01,-1.567068862896636894e+01,1.609788286548079483e+01,2.135971182572135585e-01
-4.874490261077880859e+00,1.707491111755371094e+01,-1.598764632369791450e+01,1.628910227907071118e+01,1.507279776863991450e-01
-4.663663864135742188e+00,6.361227989196777344e+00,-1.478086868614930616e+01,1.499999209740406592e+01,1.095617056273801709e-01
-4.672728538513183594e+00,1.042476081848144531e+01,-1.528101328817563243e+01,1.565806746096180646e+01,1.885270863930862129e-01
-4.760631561279296875e+00,1.452588081359863281e+01,-1.696944677329716100e+01,1.729782307951295550e+01,1.641881531078984435e-01
-4.496887207031250000e+00,1.136393928527832031e+01,-1.638408281297749980e+01,1.662823002603699862e+01,1.220736065297497730e-01
-4.903886795043945312e+00,1.229126548767089844e+01,-1.557654884910653514e+01,1.586492937514732127e+01,1.441902630203935332e-01
-4.606357097625732422e+00,1.546661186218261719e+01,-1.685414579406126379e+01,1.721390231268666682e+01,1.798782593127032647e-01
-4.764519691467285156e+00,1.406284141540527344e+01,-1.586445034154311173e+01,1.634092745772934308e+01,2.382385580931151714e-01
-5.022070884704589844e+00,1.278733539581298828e+01,-1.611502031315890449e+01,1.671603876623609253e+01,3.005092265385950201e-01
-5.209211349487304688e+00,1.457047748565673828e+01,-1.586740603569149322e+01,1.609495792928353097e+01,1.137759467960182125e-01
-4.708779335021972656e+00,8.842226982116699219e+00,-1.534335886839296137e+01,1.559559704383272916e+01,1.261190877198837823e-01
-4.908146381378173828e+00,9.104110717773437500e+00,-1.507591876334307557e+01,1.533883702284391504e+01,1.314591297504204281e-01
-4.929876327514648438e+00,1.575540733337402344e+01,-1.616076140554730856e+01,1.670108397646372467e+01,2.701612854582063350e-01
-4.963183403015136719e+00,1.741385459899902344e+01,-1.705650970962162560e+01,1.741082821806345393e+01,1.771592542209156906e-01
-4.855972290039062500e+00,8.879095077514648438e+00,-1.495210134167048643e+01,1.524804938589785941e+01,1.479740221136865153e-01
-4.843569278717041016e+00,1.065936851501464844e+01,-1.671967477804625801e+01,1.690510329058779249e+01,9.271425627076752829e-02
-5.325402259826660156e+00,9.114790916442871094e+00,-1.497381493271645603e+01,1.527452050368359160e+01,1.503527854835669808e-01
-4.747087001800537109e+00,1.195388126373291016e+01,-1.574044312130876300e+01,1.605447268266006589e+01,1.570147806756505837e-01
-5.002802848815917969e+00,1.588667869567871094e+01,-1.634900051042160385e+01,1.666814200410901492e+01,1.595707468437040921e-01
-5.513122558593750000e+00,7.858249187469482422e+00,-1.435683788527462745e+01,1.440435316311176273e+01,2.375763891856764315e-02
-4.694204330444335938e+00,1.064374351501464844e+01,-1.520661697652843003e+01,1.559870399949484110e+01,1.960435114832056458e-01
-4.785259723663330078e+00,1.381857299804687500e+01,-1.599137909144871905e+01,1.657201581551090186e+01,2.903183620310917923e-01
-4.686887741088867188e+00,1.036072921752929688e+01,-1.499863384172672731e+01,1.515700057286879421e+01,7.918336557103310136e-02
-4.690144062042236328e+00,1.129852390289306641e+01,-1.538495679322927678e+01,1.556763801989179719e+01,9.134061333126057558e-02
-4.441470146179199219e+00,1.419399356842041016e+01,-1.620931162084776389e+01,1.651056208034657402e+01,1.506252297494067305e-01
-4.818675994873046875e+00,1.360191535949707031e+01,-1.583227882087611782e+01,1.618069817645490005e+01,1.742096777893906157e-01
-4.809476375579833984e+00,1.144347763061523438e+01,-1.527792249299113259e+01,1.563703252223994333e+01,1.795550146244052347e-01
-4.832778930664062500e+00,8.702933311462402344e+00,-1.554165645493050363e+01,1.587026215930826112e+01,1.643028521888794669e-01
-4.813552379608154297e+00,1.205326652526855469e+01,-1.744366817953342164e+01,1.776082863023992431e+01,1.585802253532524742e-01
-5.020643234252929688e+00,1.096220588684082031e+01,-1.526479067752056196e+01,1.561782564517697480e+01,1.765174838282059233e-01
-5.055102825164794922e+00,1.407897281646728516e+01,-1.759866982080930953e+01,1.776772457404613803e+01,8.452737661841477901e-02
-5.028491020202636719e+00,1.332678222656250000e+01,-1.596847995731106096e+01,1.652601863302781737e+01,2.787693378583790405e-01
-5.045774459838867188e+00,8.977124214172363281e+00,-1.748904894173171343e+01,1.777792505210600993e+01,1.444380551871477236e-01
-4.780104160308837891e+00,6.103364944458007812e+00,-1.438605944729338759e+01,1.446357458785609040e+01,3.875757028135221050e-02
-4.911431312561035156e+00,1.359893703460693359e+01,-1.632991107123915953e+01,1.666376831186867946e+01,1.669286203147582470e-01
-4.625379085540771484e+00,1.382178401947021484e+01,-1.669142460710939346e+01,1.702288049245596468e+01,1.657279426732855832e-01
-4.895051479339599609e+00,1.323723793029785156e+01,-1.641357521761869975e+01,1.674693947937334570e+01,1.666821308773247523e-01
-4.667519569396972656e+00,9.463562011718750000e+00,-1.556825457145695246e+01,1.606533358666892042e+01,2.485395076059833397e-01
-4.891551971435546875e+00,1.098878288269042969e+01,-1.593071021684800570e+01,1.625665073809537375e+01,1.629702606236837492e-01
-5.077621936798095703e+00,1.264953804016113281e+01,-1.567668611456990568e+01,1.612699843296416802e+01,2.251561591971317777e-01
-4.719988346099853516e+00,1.504021644592285156e+01,-1.673963497850198934e+01,1.708859480409489606e+01,1.744799127964520025e-01
-4.607983589172363281e+00,1.192870903015136719e+01,-1.554951914537252833e+01,1.594854422538807981e+01,1.995125400077758238e-01
-4.802663803100585938e+00,5.274730682373046875e+00,-1.417431740456614619e+01,1.418604585526895434e+01,5.864225351403284762e-03
-5.010033130645751953e+00,9.168798446655273438e+00,-1.573953456512093929e+01,1.598328025448387102e+01,1.218728446814653366e-01
-4.893713951110839844e+00,1.378143310546875000e+01,-1.642596129707136754e+01,1.676989914390377834e+01,1.719689234162053437e-01
-5.451307296752929688e+00,1.099489212036132812e+01,-1.598475617100839585e+01,1.637840560465106066e+01,1.968247168213326515e-01
